"","QRICH1","SLC1A4","ABCA7","ATAD3A","SLC35A4","AGR2","GCN1","SLC3A2","DELE1","SLC7A11","ATF4","HERC5","SLC7A5","ARIH1","NARS1","RPAP2","APAF1","BATF2","BBC3","EIF2S1","BCL2","BATF3","BIRC2","BOK","OMA1","BIRC3","EIF2AK1","BIRC5","IMPACT","ATG3","NFE2","ATG5","NFE2L3","ATG7","CREBZF","GABARAP","EIF2AK4","GABARAPL2","CEBPE","NBR1","EIF2AK3","FOSL1","SQSTM1","FOS","ASNS","CREB3","BECN1","NFE2L2","EIF2AK2","JUN","MAP3K20","BATF","MAF","CEBPD","MAP1LC3A","LIG4","SLC38A2","DDB1","IRGM","CEBPG","DDB2","CEBPB","DDIT4","JUNB","ATF6","TMED2","HSPA5","CEBPA","NCK1","DDIT3","PIK3CA","MAFB","AKT1","IBTK","NCK2","MTOR","ACTG1","EIF2B1","EIF2S3","PPP1CA","RPL7","PTPN1","SESN2","WARS1","BCL2L11","PTPN2","ERN1","ERO1A","PPP1R15A","PPP1R15B","TRIB3","XBP1","TMEM33","ERCC1","ERCC2","ERCC3","GADD45A","BNIP3L","ATF3","ATF5","CBX4","EGLN2","EGLN3","LMO4","NFKB1","TFE3","TFEB","TXNIP","BIRC7","NAIP","NUPR1","PMAIP1","SIAH1","SIAH2","TNFRSF10B","XIAP","ATG10","ATG12","ATG16L1","GDF15"
"ATF4",0.0397294759831292,0.206208232896806,-0.29086277266754,0.116755323667602,-0.425843394259405,0.0649274351717344,-0.130419469204422,0.678178252672215,0.329451386717901,0.376415704117848,1,0.219022894437683,0.38071316453238,0.115375384508472,-0.0182793656754024,-0.303172854941304,-0.168344273308274,-0.0556228781267767,0.484579955314491,0.0227068615435083,0.356498774010844,0.145188471932894,-0.127645440146444,0.263767694648029,-0.145897596863529,-0.0494950481856012,-0.0199695629106588,-0.139042935895198,0.168098520086451,0.295227393733233,-0.00493798199979316,0.11330785349087,0.334000108862615,0.0947625184396751,0.0808943308103201,0.277921050527969,-0.0821413726240593,-0.201382409679339,-0.0789244317657098,0.034973802311152,-0.147313844440156,-0.0431900827746793,0.216698903906309,-0.285363903346044,0.483670688098197,0.00656587366931274,-0.0450237661132292,0.63705434178299,0.124396667309256,-0.271835943041224,0.273618083077049,-0.116514020773518,0.0546885590453231,-0.055020790062323,0.041564616948472,-0.320374264697975,-0.141957717092817,-0.000888364527803921,-0.0226162554325336,0.727572759326657,0.0896169612783764,0.274836924800285,-0.0379365136766177,-0.240725641512395,0.0298140993318406,0.277849919740675,0.6301864239059,-0.186599740576995,0.276386923908499,0.459823412897409,-0.251571919809171,-0.111568936852199,-0.124903283105631,0.499880180315006,0.242967424828491,0.051505071154939,0.378186901123707,-0.168002652074528,0.230100270286469,-0.098964571272049,0.525628864199021,-0.337029587974532,0.470008318688239,0.47223856125456,0.314018688810599,0.185969598821314,0.423529399036776,-0.129059795041645,0.442004124385518,0.309377842869846,0.773271820723368,0.766197927395435,0.263598723267375,0.196737667142336,0.413965244815554,0.245275066606103,0.36997249458331,-0.0109934549974504,0.268371623612505,0.122579958717864,0.571728560954647,0.192864659442551,-0.299049028480259,0.507832088377338,-0.188266393876314,0.345874662330695,0.0663763207215661,-0.242648851310378,-0.0260161638189671,-0.12184552024232,0.343151257442273,0.4204928029655,0.54913073877981,0.653966406126463,0.472195560902859,0.232696673674106,0.118578488280667,-0.0105817009371249,0.0334439377949003,0.533452665134546
"HERC5",0.116474835848138,0.0669959781202123,0.0981469597028907,-0.210940159257986,-0.366516676020688,0.0752715329738115,-0.32091977808026,0.351272985515417,0.0327106508106452,0.135557875899263,0.219022894437683,1,0.111962601115211,0.323195030022985,-0.171415716894588,0.113810346611946,-0.378344618736408,0.226025578800425,0.393444968858034,-0.255167158256809,0.420182474258445,0.0197143841867513,-0.00520539209599234,-0.155981213715609,0.0225886859577972,0.237747103544339,-0.0865350333817424,-0.307317082297231,-0.17498149640083,0.0587641148374777,0.0737061568751899,-0.0698837933237394,0.170943024243541,-0.269238085877676,-0.056371614713436,0.238566072507398,-0.38065813444094,-0.0881460608214121,0.110731567485612,-0.120633127961851,0.30968279543619,0.13631845901823,0.355909327340112,-0.178767680714455,-0.143647273549599,-0.140786994148197,-0.191065680424789,0.391954501107798,0.392224987658342,-0.067016313345585,0.0770118451620262,0.0115374188813383,0.194537352624381,-0.451106878383845,-0.362123614017542,-0.0535831601049905,-0.242764040622178,-0.07528123281801,0.301097019403197,0.206740694560656,0.188012883766185,0.173509580237013,-0.337854704304223,-0.031845692957361,-0.0586584981194806,0.0535982507480792,0.390116041610226,0.164644300161131,0.275962564287511,0.316930852595833,-0.20840615141747,0.182426003288915,-0.43659029534324,-0.0528116430086171,0.107071888744787,-0.113860918650077,-0.325138989482637,-0.474225661196064,-0.158883720288366,-0.348443005934747,-0.156134840924413,-0.25580771360532,0.255400393482094,0.0369616555556912,0.39689790378278,-0.0599500622585344,0.476151175515492,0.0287736687048834,0.292343981410361,0.0734475777452477,0.344862365843891,0.267270998840375,0.180073388714782,-0.185652751072082,-0.146628582144864,0.0561522502235635,0.305723714046881,-0.00153338421412954,0.259332891488289,0.114374859254596,0.222154473158743,-0.036546119995691,-0.0171113996372115,0.125810995070056,-0.00741362616866616,-0.0115955923363226,0.0403070450063512,-0.0567628756856701,0.0898793141262084,0.135854262898153,-0.0534896423278638,0.325553106229371,0.321226595402899,0.16482515688481,0.363546135814621,0.368220988812751,0.17042798861992,0.0483902837871597,0.0820503830554322,0.377521155737656
"SLC7A5",0.230814136970054,0.324563993190908,-0.043114076250104,0.18242963395805,-0.0384418564975277,0.0231090791401496,0.17782518234692,0.666923664926045,-0.199884980415484,0.680544601577229,0.38071316453238,0.111962601115211,1,0.448423649844807,0.42491484653927,-0.30268369919552,-0.111253151556714,0.0332000146322688,0.15159563179164,0.44272394357959,-0.0709302950732985,0.0300981940478587,0.403153243224209,0.281827377220941,-0.233807457273184,0.0188829752705072,0.193154095131559,0.00114011691365257,0.212635758097219,0.426876540215315,-0.031376189022018,0.459643686211738,-0.0500236880766938,0.0645150929304676,-0.475030884320692,0.0336613691044739,0.375773275020389,0.203617770831175,-0.17421842239621,0.0912011672383495,-0.240710601210584,0.193083652190199,0.164560160566209,-0.430201194939077,0.60683775316378,0.395006892463925,0.487244439861514,0.383571371968139,0.217103855143758,-0.442354752636265,-0.0739250499296801,0.101495661691185,-0.289964864470203,-0.319578488308154,0.380643815185792,0.205446016835955,-0.0936506072213465,0.248602400148343,-0.0895242895354147,0.353604015676852,0.284145050382292,-0.0776415767474155,0.0156817118801542,-0.487075251454024,0.354553069973488,0.372778698952679,0.225337584579723,-0.339382527365363,0.0689970441838586,0.0329369704719025,0.091969780947713,-0.536301167420416,0.202781606198429,0.428277894165996,0.0219041443557659,0.450833782644075,0.265703291605441,0.15738123166582,0.0650795627080853,0.182974862710943,0.064696965345955,0.335688135040304,0.435579983334237,0.467034164701306,-0.22458115977542,-0.0759318709586319,0.101287019993253,-0.25224587279205,0.0537014239705449,-0.00983497371570034,0.376047546370408,0.326788275207352,0.436481818923911,-0.221520717845186,0.351959832408998,0.432435001204429,0.344539753438841,-0.167890031107017,0.0227699579402375,-0.264730931613536,0.332411259629583,0.0393218494847192,-0.422064022771382,0.076093558036058,-0.261495951847117,0.395276816123696,0.0565360121365056,0.169448666222477,-0.213511266062822,-0.418947373640757,0.280195634640202,0.240720756471924,-0.0133832043960395,0.186707655151604,0.614395744542207,0.256478827698569,-0.00760992906936677,0.325339784094049,0.290173103930318,0.356646390102885
"ARIH1",0.186158551409245,0.262553668926611,0.27477889293038,-0.228703691313493,-0.117787206342935,0.0194306212792643,-0.0814760727771347,0.348784703284757,-0.05231440380669,0.43676449520623,0.115375384508472,0.323195030022985,0.448423649844807,1,0.265825327146026,0.0330275253935108,-0.325645493787417,0.0115305942868883,0.129130859770831,0.207006604567209,-0.0822986015222343,-0.0886362676488954,0.397024029472515,-0.221410323532623,0.0563948006703257,0.00788901203493775,0.290734305899659,-0.381178054048309,0.142487995204312,0.191964920037348,0.0267406451196836,0.258425891557102,-0.0010393517494628,-0.382374502368483,-0.345358086731158,0.173990466361757,0.122253823780241,0.382419829048046,-0.000693732352214615,0.234634408717719,0.184373794480382,0.00520862833481,0.253771642173453,-0.241756120623267,0.164415529896563,0.179056201726431,0.308105594639456,0.401062393356876,0.395442439996698,-0.271949653404423,0.0668422496635029,0.0899724825383581,-0.28694968263889,-0.349363428168698,0.210285566908882,0.381559662611981,0.10603627793514,0.3015316955614,0.0748383402042598,0.0457950852974639,0.243952965325372,-0.0180416735893826,-0.12938250514795,-0.250668227423273,0.357801121038261,0.266444213744392,0.0806898639822874,-0.0238316752956565,0.203965682251032,0.0286914340458904,0.275574135934685,-0.279228406673347,-0.160517899120372,0.236600496928469,-0.142804850722123,0.246429504100229,-0.0543867776775432,-0.129040452888109,0.0347831217730753,-0.196825095839642,-0.0837891827633179,0.315435865738123,0.297961386446027,0.110798462266814,-0.0361411461344095,-0.135127638549405,0.292626062846188,-0.11756447239698,0.0809025914062738,0.112030846686867,0.193336295639452,0.115153954356716,0.443237094053031,-0.409072633598948,0.00971772345492808,0.251718569470804,0.345589813712598,0.0416649192301948,0.252246069597074,0.0455803895594808,0.317949029851087,-0.253400687292174,-0.320389505791914,-0.0116998443461709,-0.339549035475559,0.134971090386261,0.0639979228401242,0.165903571744945,-0.160283486225686,-0.132088712879352,0.113688345295412,0.00981764586207909,0.0297766203825618,0.120623784946466,0.606716789597621,0.527545199027409,0.106854745405786,0.423501592637157,0.217246842813376,0.382204828397144
"NARS1",0.0434261291787005,0.396844784896391,0.293277878279378,0.186995355409799,0.555017645006754,-0.187639280535272,0.475122821675895,0.0781638465396583,-0.137727410933775,0.687901512833424,-0.0182793656754024,-0.171415716894588,0.42491484653927,0.265825327146026,1,-0.00374554384496282,0.0105756229601444,0.0406931247751664,-0.333285996391431,0.403404812105932,-0.434776558959792,-0.0148319927574826,0.329469622012191,-0.193752793909097,0.172044933566507,-0.144320075642134,0.348714908227434,0.100769165855052,0.579513041146581,0.0569500725494989,0.00830457961391758,0.4606797437027,-0.313224027159022,0.21042105500588,-0.487838266171623,-0.361195101867544,0.526184985191,0.197763978728913,-0.197904372688775,-0.0972384846037202,-0.0195436595837297,0.145739962514221,-0.0370369472834529,0.172665258006993,0.482622513360564,0.321306639052739,0.376458950603326,0.0806863200677835,0.08862889723985,-0.19425665329334,-0.122869563991613,0.21149941295501,-0.449678818491389,-0.125364940787194,0.127047931369336,0.707109654555807,0.286810833803164,0.449097748978459,-0.258844973860783,0.249839548320283,-0.00627421511511655,-0.529788572974275,0.187781134596186,-0.10514242820419,0.586729609020536,0.335188923993943,-0.0392968874661147,-0.154412060070394,-0.162190850614336,-0.468451197209304,0.502513049676036,-0.483199789804635,0.199736905379748,0.459236154443771,-0.144609834305461,0.700246237322083,-0.0879454042608458,0.387780748325963,0.198082432777652,0.463448776344493,-0.194052650934403,0.609579779594932,0.513680323698352,0.62117103093418,-0.481482527271541,-0.15369321169775,-0.254339213159867,-0.310451993912491,-0.588792508338321,0.0649747386575448,0.0313794926396419,0.0333387866319034,0.228407190805637,-0.377220813013799,-0.0838866311796336,0.100777124424031,-0.122488824084797,-0.41751498116882,-0.151303340163997,0.019484039356538,-0.146589259198571,-0.282225077181109,-0.41348870911165,-0.0464846373801718,-0.0730474286824992,-0.103684772302416,-0.40366946924547,0.317500721951612,-0.31177974962498,0.0272587518418058,0.0544703088717713,0.157167592139559,-0.485640155072268,-0.289738170196646,0.290764301348159,-0.0490945010592496,-0.0649812764104436,0.169079017195708,0.301084471315609,-0.122936455960893
"RPAP2",-0.487994430943177,-0.133072087325796,0.047296709410002,-0.457323301974528,0.0773098987662116,-0.0594045489822921,-0.273851122673461,-0.436654830413847,-0.101309981049357,-0.123450746236172,-0.303172854941304,0.113810346611946,-0.30268369919552,0.0330275253935108,-0.00374554384496282,1,0.258765778093141,0.0411307081786509,-0.0995442343088231,-0.551302398620386,-0.147471186084122,-0.00419339534169614,-0.204220856022077,-0.0957496887422808,-0.0363989396327435,-0.125312001897681,-0.374992238655826,-0.271963381017994,0.0703435073706618,-0.68923785058541,-0.018242083702476,-0.448447485609324,0.051757344726989,-0.262481071573075,0.305251558051088,-0.27073878212092,-0.285380003727748,-0.123409717014851,0.129860722981602,-0.272396090110152,0.226735752876531,-0.265109920311922,-0.212755512162702,0.538788929881328,-0.200635891994276,-0.267247446862353,-0.489183621199799,-0.307719093488137,-0.111226173027773,0.39445492762762,-0.0188056903727237,0.00728432402492868,0.132724656295871,0.121282873193646,-0.265884972655052,0.258533480233279,0.117632045197648,-0.320611264242617,0.367194862275002,-0.0634437479560478,-0.167065565259958,-0.357679744708478,0.208019064500858,0.348715274094852,-0.209476976623654,-0.449686125085552,-0.308512084336346,0.134170097666492,-0.434865508584089,-0.22059389979392,0.082444964535764,0.136164369116854,-0.467749971476116,-0.334493428154112,-0.0713906598545974,-0.351048627425566,-0.52012214978325,-0.315335928375986,-0.443010884033286,-0.260352334227575,-0.521939190632027,-0.131442441524762,0.199676816670974,-0.128962609445267,0.0995466561243265,-0.364786818425869,0.00779753871541208,-0.00753918253427301,-0.352946208098077,0.124289432818207,-0.16181478118888,-0.253402374175773,-0.526142093928433,-0.300037414146671,-0.554321992557847,-0.421619223826127,-0.435409851516626,-0.0430068712182708,-0.020110003130686,0.0158431702008569,-0.395230331962278,-0.402889701602529,0.358479845909766,-0.0739991996184278,-0.0615219879157882,-0.599389837515011,-0.159302576283121,0.0709381417934386,0.129493579415364,0.741994192269705,-0.322096980507107,-0.141047244914541,-0.0943279415161254,-0.128921368667179,-0.255738898396794,-0.0602851160287876,0.438768834448476,-0.327467314265046,-0.137039833568429,-0.341310102283835
"APAF1",-0.0135910470052454,-0.174303336286334,-0.254391121563167,0.235529950120774,0.135590594943267,-0.083394355556204,0.317349168272657,-0.450950533360193,-0.266132280202198,-0.0580982348422712,-0.168344273308274,-0.378344618736408,-0.111253151556714,-0.325645493787417,0.0105756229601444,0.258765778093141,1,-0.253861056063732,-0.510349520447446,0.133131034604545,-0.502881209052449,0.291790936266391,0.106209150426233,0.347344518024855,-0.412961185063259,-0.263577760843174,-0.1533204468885,0.465912405812995,0.171923058690107,-0.266342835439992,-0.101105153834006,0.00612761330101912,0.181919357223426,0.271341802077167,0.241404981913515,-0.534525990046281,0.355455299525689,-0.339428118245582,-0.0176925256658748,-0.225703319551571,-0.391998036517934,0.0788472879646616,-0.629029627979223,0.233912135817778,0.0816891933313637,0.131577004451707,-0.0605812760318448,-0.474527780684088,-0.300512638943666,-0.102343450366414,0.162959642701165,-0.0742220957199,-0.191985282939411,0.191673598876466,-0.00703903163987187,-0.00895309677097896,0.343084190175538,-0.0921891823093571,-0.0638669122233153,-0.149541648348083,-0.393652797023606,-0.511603890671589,0.224375901397928,0.00590161775220667,-0.293842746425503,-0.178605294961423,-0.320650145898971,-0.166854400644409,-0.564193806841131,-0.524267551195132,0.0687853984620018,-0.257561483843665,0.296173675944451,0.0634703710464456,-0.00520700040850611,-0.0299821712436154,0.210496291316524,0.353190867983855,-0.316080000103315,0.397095727117684,-0.135262898325556,0.18211761940188,-0.234158953421473,-0.155936163557331,-0.356030235197384,-0.056449522961684,-0.505869853313076,-0.0922116309873417,-0.459310770746563,0.0662277382615095,-0.500985438648855,-0.262623114535606,-0.409266259012332,0.031568197525595,-0.0223661800320383,-0.0361543694149444,-0.529571828809762,-0.207895442866755,-0.174761199151927,-0.236064454685713,-0.356413441644449,-0.166465951642865,0.124692725625593,-0.114697259544571,-0.00430459112980293,-0.148175257690829,-0.186649344087567,-0.009028996405647,-0.0585688852807665,0.250923402772963,-0.480290233542437,0.087774045327632,-0.228595365534137,-0.169004932532492,-0.532239499731397,-0.398114602983846,0.168604644151512,-0.334498375870201,-0.00743661159184693,-0.645252514622378
"BATF2",0.285295618539986,-0.386001715312763,-0.0748476286174142,-0.125532835899801,0.0641432714653201,0.060765500453232,-0.164811868009196,0.0337645660691113,-0.00913960674114934,-0.0228068854683479,-0.0556228781267767,0.226025578800425,0.0332000146322688,0.0115305942868883,0.0406931247751664,0.0411307081786509,-0.253861056063732,1,0.191300289287677,-0.10971379498881,0.250784441510367,-0.0749105522898802,-0.0218300972418658,-0.209276375919585,-0.0106972568683619,0.103177317677473,0.054369113792337,-0.135574305679492,0.0844417352779658,0.0441087007023053,0.119825808825442,-0.00854074536590738,-0.0962262966411496,0.226038587199102,-0.0809501888480687,0.3488443431864,-0.0277113251605909,0.126542121566483,0.0191401353161111,-0.0147629682569845,0.145133322716067,0.151542840151012,0.47574516684176,0.0902304992093012,-0.191332259548563,-0.404341998890343,-0.0309069425066664,0.066824133041062,0.605176226277379,0.115330477454591,-0.228645593968865,-0.121452714779674,0.423825077625267,-0.239060269019894,-0.378426482121531,0.0142794566938427,-0.472120728209756,0.131366846679473,0.0636659538359795,0.00438573067495772,0.123957144046673,0.183348219812502,-0.372510774251841,0.116881087407436,0.00175989731169416,0.100250942891563,0.016133118947733,0.233532131102304,0.317035071958091,-0.0410173652152022,0.0176417962648763,0.214189606289213,-0.368912459778782,-0.157042127266084,0.137298607087343,-0.152169821357225,-0.42884011389701,-0.207304171411782,0.0491403357188417,0.075341463689959,0.101429878792454,-0.278198182014718,0.134404031868097,0.231639026235596,0.301897838403707,-0.128661027581213,-0.144452530205626,0.148419791063534,0.000377706526935566,-0.186935534810816,0.0404458319575592,-0.0469607994674226,-0.00933028965590834,-0.0734877204180455,-0.296198065663667,0.11074429986186,-0.153011151343283,0.105616700540206,-0.124791845682826,-0.204139861480176,-0.35387630113654,0.124948175820228,-0.0789257140209224,-0.112304301230706,0.491809856318898,-0.0964100087347505,-0.231348078974073,0.266157061912822,-0.0798676368378843,0.169831475782344,0.0143371046422496,0.071683378562041,0.173181615925824,-0.2946139799991,0.0831107878822115,0.0570686741140851,-0.138113135435994,0.271207460616978,-0.252436869240043,-0.0650068278064663
"BBC3",-0.0358508022677235,-0.184173927546656,-0.0547764311131891,-0.372141552235412,-0.572898935913376,0.114481735932077,-0.558174019469554,0.450823794903114,0.0836321973160849,-0.0664645692171416,0.484579955314491,0.393444968858034,0.15159563179164,0.129130859770831,-0.333285996391431,-0.0995442343088231,-0.510349520447446,0.191300289287677,1,-0.428422600767017,0.683452425067654,-0.219451394141544,-0.305626194598039,0.153437568997064,-0.121799023623715,0.060984355937351,-0.304162598059243,-0.625559127827584,-0.129479965620271,0.071942661240098,0.0316069515913422,-0.204964697663302,0.0968967042578414,-0.215409294727107,0.173356092445994,0.592031362385407,-0.436077203498827,0.188607440474415,-0.00385102657456404,0.374726756778248,0.176295977360052,-0.211420376991568,0.527793280294702,-0.221059177543376,-0.00104399738786253,-0.13648180628814,-0.0390848030146302,0.486835582979119,0.146931637239316,0.276758803761477,0.245019059694974,-0.146392272384536,0.475172569892004,-0.119186338712522,0.0297250586585356,-0.348060493119547,-0.503221156499856,-0.111413133454525,0.284434403554566,0.317861751048034,0.490597398259014,0.628061096705877,-0.175333764008902,0.0131332385655622,-0.17904120314458,-0.178857656864344,0.271520283622631,0.169857463415657,0.355602556144454,0.710355977325993,-0.327906677799914,0.276935556777226,-0.427793103369832,-0.128122394957709,0.232978216855335,-0.332846587889028,-0.109158079390899,-0.50667011431424,-0.0819793201964106,-0.622105292317017,0.357969736879845,-0.545178346751707,0.328225428495465,0.0491009494277349,0.642288829411508,-0.0633814160695902,0.606513323932306,0.0408117335711837,0.691492173568,0.16259470914365,0.578187274998373,0.289201508902469,-0.0121106660395097,0.0533044465418466,0.050262780604068,0.10638875580773,0.458443096413562,0.387782829402634,0.336410748974508,0.0409261373903094,0.473378273439626,0.395146118364676,0.0822497814376903,0.375599521159156,-0.0137175980134535,0.166157184313111,0.364011673680453,-0.145055510750925,0.0892224245227384,-0.131480468402782,0.462005341632371,0.11757030373918,0.581392819803261,0.476951764792983,0.489101396901255,0.355476878470741,0.161628985286262,0.243436549294791,-0.0788552159298126,0.69159254011569
"EIF2S1",0.507187939471433,0.306865714654065,0.00798521439216531,0.593299329285013,0.24017383641248,-0.108135676951336,0.643492508008245,0.281708751233486,-0.239935449638146,0.428605704362607,0.0227068615435083,-0.255167158256809,0.44272394357959,0.207006604567209,0.403404812105932,-0.551302398620386,0.133131034604545,-0.10971379498881,-0.428422600767017,1,-0.363771856358383,0.111364715724083,0.426161828705271,-0.138453496347228,0.00811596349906439,0.0423887150189411,0.542056875240224,0.546038271071973,0.0523780243075486,0.688435404804869,-0.0346268664677655,0.687975108105343,0.00714141995479089,0.340682290109102,-0.417838140307681,-0.22458539200367,0.617377510042944,0.0407134254793492,-0.105409752512111,0.12101114230918,-0.424068521410839,0.282931750790713,-0.149329563784427,-0.443932748840658,0.449286539463652,0.433303053465412,0.609078478310939,0.113300539148939,0.0905567951753032,-0.631717993148723,-0.202223108164867,0.0947456098038538,-0.506635689853697,-0.103430001018572,0.352939080674626,0.186559064255289,0.313835753220269,0.395636942874004,-0.466461982196875,-0.0346188011284656,-0.115550930418054,-0.119408943232322,0.0378269517157071,-0.539877643556792,0.311890171218371,0.553604018162173,0.0249451291444937,-0.254536649608004,0.138819963600801,-0.238772244123351,0.148414149049496,-0.526983136521807,0.647168644523412,0.455211376375233,-0.195359333598559,0.612488107460602,0.4403694312739,0.594555220682942,0.412202463709912,0.622312424543701,0.139666031052956,0.607082538576226,-0.0960239618857266,0.243336683770984,-0.497565477152147,0.313748571097429,-0.260437214964421,-0.288391934224463,-0.154839606615004,-0.143986559355696,-0.101507982346793,0.150668847254265,0.644738848276673,0.0461993728773507,0.421066831407336,0.282379404711916,0.175771759429874,-0.372324908987918,-0.248791290859732,-0.0618795147636979,0.0987137917838313,-0.0208309268711626,-0.498903416996094,-0.119053894408444,0.0046278001711685,0.503149853801439,0.051636237784277,0.1162511302165,-0.276037339476108,-0.554753390880548,0.0215609330291728,0.121475037170796,-0.247810788702017,-0.087602836341787,0.148014294547828,0.0837173717251867,-0.390412228603609,0.2560471002059,0.321680642901763,-0.0067518184918653
